"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","residence","statistic_questions","statistic_questions_answered","field_title","birth_name","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
29202,"Beatrix von Storch","https://www.abgeordnetenwatch.de/profile/beatrix-von-storch","Beatrix","von Storch","f",1971,9,"AfD","Juristin","MdB","Berlin",106,101,NA,NA,NA,53514,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/beatrix-von-storch",NA,NA,NA,54438,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10815,"75 - Berlin-Mitte (Bundestag 2021 - 2025)",5.1,NA,"list",52.5170365,13.3888599
121775,"Nina Stahr","https://www.abgeordnetenwatch.de/profile/nina-stahr","Nina","Stahr","f",1982,5,"Bündnis 90/Die Grünen","Lehramt Englisch und Geschichte","Landesvorsitzende Bündnis 90/Die Grünen Berlin","Berlin",23,22,NA,NA,NA,53513,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/nina-stahr",NA,NA,NA,54437,412,"Landesliste Berlin (Bundestag 2021 - 2025)",5,10819,"79 - Berlin-Steglitz-Zehlendorf (Bundestag 2021 - 2025)",22.2,38895,"list",52.5170365,13.3888599
175526,"Andreas Audretsch","https://www.abgeordnetenwatch.de/profile/andreas-audretsch","Andreas","Audretsch","m",1984,5,"Bündnis 90/Die Grünen","Politikwissenschaftler",NA,"Berlin Neukölln",39,36,NA,"Andreas Audretsch",NA,53512,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-audretsch",NA,NA,NA,54436,412,"Landesliste Berlin (Bundestag 2021 - 2025)",4,10822,"82 - Berlin-Neukölln (Bundestag 2021 - 2025)",19.9,NA,"list",52.4454318,13.443459827373
117904,"Pascal Meiser","https://www.abgeordnetenwatch.de/profile/pascal-meiser","Pascal","Meiser","m",1975,8,"DIE LINKE","Diplom-Politikwissenschaftler","Mitglied des Deutschen Bundestages","Berlin",18,15,NA,NA,NA,53510,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/pascal-meiser",NA,NA,NA,54434,412,"Landesliste Berlin (Bundestag 2021 - 2025)",2,10823,"83 - Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost (Bundestag 2021 - 2025)",17.7,30128,"list",52.5170365,13.3888599
79147,"Jan-Marco Luczak","https://www.abgeordnetenwatch.de/profile/jan-marco-luczak","Jan-Marco","Luczak","m",1975,2,"CDU","Jurist, Rechtsanwalt","MdB",NA,12,9,"Dr.",NA,NA,53509,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jan-marco-luczak",NA,NA,NA,54433,412,"Landesliste Berlin (Bundestag 2021 - 2025)",2,10821,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2021 - 2025)",21.9,NA,"list",52.4404422,13.3882887235007
79199,"Steffi Lemke","https://www.abgeordnetenwatch.de/profile/steffi-lemke","Steffi","Lemke","f",1968,5,"Bündnis 90/Die Grünen","Zootechnikerin","Bundesministerin für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz, MdB","Dessau-Roßlau",65,NA,NA,NA,NA,53508,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/steffi-lemke",NA,NA,NA,54432,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10810,"70 - Dessau - Wittenberg (Bundestag 2021 - 2025)",6.7,7632,"list",51.8465924,12.2312238
175737,"Ingo Bodtke","https://www.abgeordnetenwatch.de/profile/ingo-bodtke","Ingo","Bodtke","m",1965,4,"FDP","Ing. für Fleischwirtschaft","selbst. Kaufmann für Versicherungen & Finanzen","Wimmelburg",5,4,NA,NA,NA,53507,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingo-bodtke",NA,NA,NA,54431,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",2,10814,"74 - Mansfeld (Bundestag 2021 - 2025)",8.4,NA,"list",51.5185781,11.5130304
121638,"Marcus Faber","https://www.abgeordnetenwatch.de/profile/marcus-faber","Marcus","Faber","m",1984,4,"FDP","Dr. rer. pol.","MdB",NA,14,12,NA,NA,NA,53506,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marcus-faber",NA,NA,NA,54430,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10806,"66 - Altmark (Bundestag 2021 - 2025)",8.5,9125,"list",52.68663905,11.5401196899471
124218,"Katrin Budde","https://www.abgeordnetenwatch.de/profile/katrin-budde","Katrin","Budde","f",1965,1,"SPD","Dipl.-Ing. für Arbeitsgestaltung","MdB",NA,12,12,NA,NA,NA,53505,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-budde",NA,NA,NA,54429,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",2,10814,"74 - Mansfeld (Bundestag 2021 - 2025)",23.6,30972,"list",51.5929057,11.4529104
78824,"Petra Sitte","https://www.abgeordnetenwatch.de/profile/petra-sitte","Petra","Sitte","f",1960,8,"DIE LINKE","Dipl. Ökonomin","MdB",NA,21,21,NA,NA,NA,53504,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/petra-sitte",NA,NA,NA,54428,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",2,10812,"72 - Halle (Bundestag 2021 - 2025)",13.1,19247,"list",51.4825041,11.9705452
78854,"Jan Korte","https://www.abgeordnetenwatch.de/profile/jan-korte","Jan","Korte","m",1977,8,"DIE LINKE","Politikwissenschaftler MA","MdB",NA,30,28,NA,NA,NA,53503,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jan-korte",NA,NA,NA,54427,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10811,"71 - Anhalt (Bundestag 2021 - 2025)",NA,NA,"list",29.7941091,-98.475574
152755,"Jan Wenzel Schmidt","https://www.abgeordnetenwatch.de/profile/jan-wenzel-schmidt","Jan Wenzel","Schmidt","m",1991,9,"AfD","Handelsfachwirt","Mitglied des Deutschen Bundestages","Landkreis Börde",4,4,NA,NA,NA,53502,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jan-wenzel-schmidt",NA,NA,NA,54426,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",2,10807,"67 - Börde - Jerichower Land (Bundestag 2021 - 2025)",20.3,NA,"list",52.20057905,11.3349402414253
150298,"Martin Reichardt","https://www.abgeordnetenwatch.de/profile/martin-reichardt","Martin","Reichardt","m",1969,9,"AfD","Offizier und Pädagoge","MdB",NA,4,4,NA,NA,NA,53501,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martin-reichardt",NA,NA,NA,54425,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",1,10813,"73 - Burgenland - Saalekreis (Bundestag 2021 - 2025)",26,NA,"list",51.1882936,11.821675996865
78992,"Tino Sorge","https://www.abgeordnetenwatch.de/profile/tino-sorge","Tino","Sorge","m",1975,2,"CDU","Jurist","MdB, Gesundheitspolitischer Sprecher","Magdeburg ",34,22,NA,NA,NA,53500,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tino-sorge",NA,NA,NA,54424,423,"Landesliste Sachsen-Anhalt (Bundestag 2021 - 2025)",3,10809,"69 - Magdeburg (Bundestag 2021 - 2025)",NA,NA,"list",52.1315889,11.6399609
175629,"Michael Kellner","https://www.abgeordnetenwatch.de/profile/michael-kellner","Michael","Kellner","m",1977,5,"Bündnis 90/Die Grünen","Politikwissenschaftler",NA,"Berlin",26,25,NA,NA,NA,53499,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-kellner",NA,NA,NA,54423,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",2,10797,"57 - Uckermark - Barnim I (Bundestag 2021 - 2025)",5.8,NA,"list",52.5170365,13.3888599
79475,"Annalena Baerbock","https://www.abgeordnetenwatch.de/profile/annalena-baerbock","Annalena","Baerbock","f",1980,5,"Bündnis 90/Die Grünen","Völkerrechtlerin (LL.M.)","Bundesministerin des Auswärtigen, MdB","Potsdam",494,NA,NA,NA,NA,53498,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/annalena-baerbock",NA,NA,NA,54422,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",1,10801,"61 - Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II (Bundestag 2021 - 2025)",18.8,35452,"list",52.4009309,13.0591397
177310,"Friedhelm Boginski","https://www.abgeordnetenwatch.de/profile/friedhelm-boginski","Friedhelm","Boginski","m",1955,4,"FDP","Lehrer","Bürgermeister","Eberswalde",13,12,NA,NA,NA,53497,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/friedhelm-boginski",NA,NA,NA,54421,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",2,10797,"57 - Uckermark - Barnim I (Bundestag 2021 - 2025)",8.5,NA,"list",52.8350807,13.7996542
