"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","birth_name","field_title","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79149,"Carsten Linnemann","https://www.abgeordnetenwatch.de/profile/carsten-linnemann","Carsten","Linnemann","m","1977","2","CDU","Diplom-Volkswirt",NA,"MdB","55","1",NA,NA,NA,54131,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/carsten-linnemann",NA,NA,NA,55055,NA,NA,NA,10877,"137 - Paderborn - Gütersloh III (Bundestag 2021 - 2025)",47,NA,"constituency",NA,NA
79332,"Christian Haase","https://www.abgeordnetenwatch.de/profile/christian-haase","Christian","Haase","m","1966","2","CDU","Diplom-Verwaltungswirt (FH)",NA,"MdB","17","17",NA,NA,NA,54130,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christian-haase",NA,NA,NA,55054,NA,NA,NA,10876,"136 - Höxter - Lippe II (Bundestag 2021 - 2025)",40,NA,"constituency",NA,NA
79023,"Nina Scheer","https://www.abgeordnetenwatch.de/profile/nina-scheer","Nina","Scheer","f","1971","1","SPD","Musikstudium, Jurastudium, Politikwissenschaftliche Promotion",NA,"MdB","52","51",NA,"Dr.",NA,54129,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/nina-scheer",NA,NA,NA,55053,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10750,"10 - Herzogtum Lauenburg - Stormarn-Süd (Bundestag 2021 - 2025)",31,NA,"constituency",NA,NA
79333,"Bettina Hagedorn","https://www.abgeordnetenwatch.de/profile/bettina-hagedorn","Bettina","Hagedorn","f","1955","1","SPD","Goldschmiedin",NA,"MdB","79","78",NA,NA,NA,54128,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bettina-hagedorn",NA,NA,NA,55052,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10749,"9 - Ostholstein - Stormarn-Nord (Bundestag 2021 - 2025)",33,NA,"constituency",NA,NA
175458,"Kristian Klinck","https://www.abgeordnetenwatch.de/profile/kristian-klinck","Kristian","Klinck","m","1979","1","SPD","Studium der Politikwissenschaft, Dr. rer. pol., 2. Staatsexamen Lehramt an Gymnasien","Preetz","Studienrat","11","9",NA,NA,NA,54127,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kristian-klinck",NA,NA,NA,55051,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",13,10746,"6 - Plön - Neumünster (Bundestag 2021 - 2025)",31,NA,"constituency",54.2359233,10.2818352
79065,"Sönke Rix","https://www.abgeordnetenwatch.de/profile/soenke-rix","Sönke","Rix","m","1975","1","SPD","Erzieher",NA,"Mitglied des Deutschen Bundestages","10","7",NA,NA,NA,54126,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/soenke-rix",NA,NA,NA,55050,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",30,NA,"constituency",NA,NA
139064,"Robert Habeck","https://www.abgeordnetenwatch.de/profile/robert-habeck","Robert","Habeck","m","1969","5","Bündnis 90/Die Grünen","Philosoph, Schriftsteller","Flensburg ","Bundesminister für Wirtschaft und Klimaschutz, MdB","1215","524",NA,NA,NA,54125,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/robert-habeck",NA,NA,NA,55049,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10741,"1 - Flensburg – Schleswig (Bundestag 2021 - 2025)",28,NA,"constituency",54.7833021,9.4333264
108761,"Markus Frohnmaier","https://www.abgeordnetenwatch.de/profile/markus-frohnmaier","Markus","Frohnmaier","m","1991","9","AfD","Rechtswissenschaft",NA,"MdB","6",NA,NA,NA,NA,54124,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/markus-frohnmaier",NA,NA,NA,55048,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",4,11000,"260 - Böblingen (Bundestag 2021 - 2025)",8.3,NA,"list",NA,NA
175774,"Martin Gassner-Herz","https://www.abgeordnetenwatch.de/profile/martin-gassner-herz","Martin","Gassner-Herz","m","1985","4","FDP","MA Politikwissenschaft","Schutterwald","Verwaltungsangestellter","13","13","Gassner",NA,NA,54123,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martin-gassner-herz",NA,NA,NA,55047,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",16,11024,"284 - Offenburg (Bundestag 2021 - 2025)",10.8,16688,"list",48.4563397,7.8840188
175696,"Ann-Veruschka Jurisch","https://www.abgeordnetenwatch.de/profile/ann-veruschka-jurisch","Ann-Veruschka","Jurisch","f","1972","4","FDP","Juristin (Dr. jur.)","Konstanz",NA,"21","21",NA,"Dr.",NA,54122,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ann-veruschka-jurisch",NA,NA,NA,55046,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",14,11027,"287 - Konstanz (Bundestag 2021 - 2025)",10.9,NA,"list",47.659216,9.1750718
146028,"Tobias B. Bacherle","https://www.abgeordnetenwatch.de/profile/tobias-b-bacherle","Tobias B.","Bacherle","m","1994","5","Bündnis 90/Die Grünen","Politik- und Medienwissenschaft","Sindelfingen","Student","42","42",NA,NA,NA,54121,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tobias-b-bacherle",NA,NA,NA,55045,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",13,11000,"260 - Böblingen (Bundestag 2021 - 2025)",15.6,30210,"list",48.7084162,9.0035455
150296,"Christian Wirth","https://www.abgeordnetenwatch.de/profile/christian-wirth","Christian","Wirth","m","1963","9","AfD","Rechtsanwalt",NA,"MdB","6",NA,NA,"Dr.",NA,54120,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christian-wirth",NA,NA,NA,55044,421,"Landesliste Saarland (Bundestag 2021 - 2025)",1,11039,"299 - Homburg (Bundestag 2021 - 2025)",11.6,NA,"list",NA,NA
79275,"Dieter Janecek","https://www.abgeordnetenwatch.de/profile/dieter-janecek","Dieter","Janecek","m","1976","5","Bündnis 90/Die Grünen","Politikwissenschaftler",NA,"MdB","39","28",NA,NA,NA,54119,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dieter-janecek",NA,NA,NA,55043,411,"Landesliste Bayern (Bundestag 2021 - 2025)",4,10960,"220 - München-West/Mitte (Bundestag 2021 - 2025)",16.3,31385,"list",NA,NA
122063,"Tobias Matthias Peterka","https://www.abgeordnetenwatch.de/profile/tobias-matthias-peterka","Tobias Matthias","Peterka","m","1982","9","AfD",NA,NA,"MdB","3","2",NA,NA,NA,54118,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tobias-matthias-peterka",NA,NA,NA,55042,411,"Landesliste Bayern (Bundestag 2021 - 2025)",10,10977,"237 - Bayreuth (Bundestag 2021 - 2025)",8.4,NA,"list",NA,NA
78886,"Katrin Göring-Eckardt","https://www.abgeordnetenwatch.de/profile/katrin-goering-eckardt","Katrin","Göring-Eckardt","f","1966","5","Bündnis 90/Die Grünen",NA,NA,"MdB, Vizepräsidentin des Deutschen Bundestages","380","371",NA,NA,NA,54117,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-goering-eckardt",NA,NA,NA,55041,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",1,10933,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2021 - 2025)",11.8,19474,"list",NA,NA
145783,"Jürgen Pohl","https://www.abgeordnetenwatch.de/profile/juergen-pohl","Jürgen","Pohl","m","1964","9","AfD","Jurist",NA,"MdB, Rechtsanwalt","5","5",NA,NA,NA,54116,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/juergen-pohl",NA,NA,NA,55040,425,"Landesliste Thüringen (Bundestag 2021 - 2025)",2,10929,"189 - Eichsfeld – Nordhausen – Kyffhäuserkreis (Bundestag 2021 - 2025)",22.7,NA,"list",NA,NA
120819,"Ali Al-Dailami","https://www.abgeordnetenwatch.de/profile/ali-al-dailami","Ali","Al-Dailami","m","1981","229","BSW","Restaurantfachmann",NA,"Angestellter","28","26",NA,NA,"Ist am 23.10.2023 aus der Partei DIE LINKE ausgetreten. Seit dem 08.01.2024, dem Gründungsdatum, Mitglied der Partei Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (BSW).",54115,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ali-al-dailami",NA,NA,NA,55039,416,"Landesliste Hessen (Bundestag 2021 - 2025)",2,10913,"173 - Gießen (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
135302,"Janine Wissler","https://www.abgeordnetenwatch.de/profile/janine-wissler","Janine","Wissler","f","1981","8","DIE LINKE","Dipl. Politologin",NA,"MdB im Finanzausschuss, Parteivorsitzende DIE LINKE","51","33",NA,NA,NA,54114,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/janine-wissler",NA,NA,NA,55038,416,"Landesliste Hessen (Bundestag 2021 - 2025)",1,10922,"182 - Frankfurt am Main I (Bundestag 2021 - 2025)",8.8,NA,"list",NA,NA
145984,"Boris Mijatović","https://www.abgeordnetenwatch.de/profile/boris-mijatovic","Boris","Mijatović","m","1974","5","Bündnis 90/Die Grünen","Politikwissenschaftler","Kassel","Mitglied des deutschen Bundestages","30","30",NA,NA,NA,54113,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/boris-mijatovic",NA,NA,NA,55037,416,"Landesliste Hessen (Bundestag 2021 - 2025)",8,10908,"168 - Kassel (Bundestag 2021 - 2025)",17.3,NA,"list",51.3154546,9.4924096
175428,"Franziska Mascheck","https://www.abgeordnetenwatch.de/profile/franziska-mascheck","Franziska","Mascheck","f","1979","1","SPD","Sozialarbeiterin","Linda","Bundestagsabgeordnete, Stadträtin Frohburg, Kulturschaffende","12","11",NA,NA,NA,54112,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/franziska-mascheck",NA,NA,NA,55036,422,"Landesliste Sachsen (Bundestag 2021 - 2025)",8,10894,"154 - Leipzig-Land (Bundestag 2021 - 2025)",20,NA,"list",50.6865408,11.7959166710902
120776,"Lars Lindemann","https://www.abgeordnetenwatch.de/profile/lars-lindemann","Lars","Lindemann","m","1971","4","FDP","Rechtsanwalt","Kleinmalchow","MdB","10","1",NA,NA,NA,54111,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/lars-lindemann",NA,"2024-03-04","Lars Lindemann hat sein Mandat aufgrund der Wiederholungswahl am 11.02.2024 in Berlin verloren.",55035,412,"Landesliste Berlin (Bundestag 2021 - 2025)",3,10821,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2021 - 2025)",7.3,12820,"list",NA,NA
122880,"Daniela Kluckert","https://www.abgeordnetenwatch.de/profile/daniela-kluckert","Daniela","Kluckert","f","1980","4","FDP","Diplom Volkswirtin","Berlin-Tempelhof","MdB","25","25",NA,NA,NA,54110,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/daniela-kluckert",NA,NA,NA,55034,412,"Landesliste Berlin (Bundestag 2021 - 2025)",2,10816,"76 - Berlin-Pankow (Bundestag 2021 - 2025)",6.9,12509,"list",52.4711794,13.3774625
134400,"Christoph Meyer","https://www.abgeordnetenwatch.de/profile/christoph-meyer","Christoph","Meyer","m","1975","4","FDP","Bankkaufmann","Berlin","MdB, Rechtsanwalt","11","8",NA,NA,NA,54109,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christoph-meyer",NA,NA,NA,55033,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10820,"80 - Berlin-Charlottenburg-Wilmersdorf (Bundestag 2021 - 2025)",NA,NA,"list",52.5108638,13.3989421
79217,"Renate Künast","https://www.abgeordnetenwatch.de/profile/renate-kuenast","Renate","Künast","f","1955","5","Bündnis 90/Die Grünen","Juristin und Sozialarbeiterin",NA,"MdB","48","48",NA,NA,NA,54108,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/renate-kuenast",NA,NA,NA,55032,412,"Landesliste Berlin (Bundestag 2021 - 2025)",3,10821,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2021 - 2025)",25.1,NA,"list",NA,NA
175488,"Ruppert Stüwe","https://www.abgeordnetenwatch.de/profile/ruppert-stuewe","Ruppert","Stüwe","m","1978","1","SPD","Dipl. Volkswirt","Berlin","Angestellter Berliner Verkehrsbetriebe (BVG) AöR","20","20",NA,NA,NA,54107,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ruppert-stuewe",NA,NA,NA,55031,412,"Landesliste Berlin (Bundestag 2021 - 2025)",5,10819,"79 - Berlin-Steglitz-Zehlendorf (Bundestag 2021 - 2025)",24.9,43472,"list",52.5108638,13.3989421
175401,"Annika Klose","https://www.abgeordnetenwatch.de/profile/annika-klose","Annika","Klose","f","1992","1","SPD","Sozialwissenschaftlerin","Berlin",NA,"31","28",NA,NA,NA,54106,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/annika-klose",NA,NA,NA,55030,412,"Landesliste Berlin (Bundestag 2021 - 2025)",4,10815,"75 - Berlin-Mitte (Bundestag 2021 - 2025)",NA,NA,"list",52.5108638,13.3989421
79091,"Petra Pau","https://www.abgeordnetenwatch.de/profile/petra-pau","Petra","Pau","f","1963","8","DIE LINKE","Lehrerin, Gesellschaftswissenschaftlerin",NA,"MdB","56","52",NA,NA,NA,54105,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/petra-pau",NA,NA,NA,55029,412,"Landesliste Berlin (Bundestag 2021 - 2025)",1,10825,"85 - Berlin-Marzahn-Hellersdorf (Bundestag 2021 - 2025)",21.9,29259,"list",NA,NA
29199,"Anke Domscheit-Berg","https://www.abgeordnetenwatch.de/profile/anke-domscheit-berg","Anke","Domscheit-Berg","f","1968","8","DIE LINKE","M.A. European Business Administration","Fürstenberg/Havel","MdB, Publizistin","17","17",NA,NA,NA,54104,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/anke-domscheit-berg",NA,NA,NA,55028,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",2,10798,"58 - Oberhavel - Havelland II (Bundestag 2021 - 2025)",NA,NA,"list",53.1844661,13.1482276
175923,"Hannes Gnauck","https://www.abgeordnetenwatch.de/profile/hannes-gnauck","Hannes","Gnauck","m","1991","9","AfD","Soldat auf Zeit",NA,"Personalfeldwebel","14","7",NA,NA,NA,54103,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hannes-gnauck",NA,NA,NA,55027,413,"Landesliste Brandenburg (Bundestag 2021 - 2025)",5,10797,"57 - Uckermark - Barnim I (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
78882,"Matthias W. Birkwald","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald","Matthias W.","Birkwald","m","1961","8","DIE LINKE","Diplom-Sozialwissenschaftler",NA,"MdB","26","25",NA,NA,NA,54102,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald",NA,NA,NA,55026,419,"Landesliste Nordrhein-Westfalen (Bundestag 2021 - 2025)",2,10834,"94 - Köln II (Bundestag 2021 - 2025)",NA,NA,"list",NA,NA
173148,"Emilia Fester","https://www.abgeordnetenwatch.de/profile/emilia-fester","Emilia","Fester","f","1998","5","Bündnis 90/Die Grünen",NA,NA,"Regieassistentin für Kindertheater","154","127",NA,NA,NA,54101,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/emilia-fester",NA,NA,NA,55025,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",3,NA,NA,NA,NA,"list",NA,NA
175596,"Katharina Beck","https://www.abgeordnetenwatch.de/profile/katharina-beck","Katharina","Beck","f","1982","5","Bündnis 90/Die Grünen","Diplom Regionalwissenschaftlerin, Finanzbetriebswirtin (IWW)","Hamburg","Unternehmensberaterin für Nachhaltigkeit","56","54",NA,NA,NA,54100,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katharina-beck",NA,NA,NA,55024,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",1,10761,"21 - Hamburg-Nord (Bundestag 2021 - 2025)",25.7,NA,"list",53.550341,10.000654
175851,"Franziska Hoppermann","https://www.abgeordnetenwatch.de/profile/franziska-hoppermann","Franziska","Hoppermann","f","1982","2","CDU","Dipl. Kauffrau","Hamburg","Leitende Regierungsbeamtin","12","12",NA,NA,NA,54099,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/franziska-hoppermann",NA,NA,NA,55023,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",2,10762,"22 - Hamburg-Wandsbek (Bundestag 2021 - 2025)",19.2,NA,"list",53.550341,10.000654
176316,"Stefan Seidler","https://www.abgeordnetenwatch.de/profile/stefan-seidler","Stefan","Seidler","m","1979","145","SSW","Master of Science","Flensburg","Politischer Berater","44","44",NA,NA,NA,54098,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-seidler",NA,NA,NA,55022,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10741,"1 - Flensburg – Schleswig (Bundestag 2021 - 2025)",7.3,NA,"list",54.7833021,9.4333264
79125,"Cornelia Möhring","https://www.abgeordnetenwatch.de/profile/cornelia-moehring","Cornelia","Möhring","f","1960","8","DIE LINKE","Dipl. Sozialökonomin",NA,"MdB","16","16",NA,NA,NA,54097,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/cornelia-moehring",NA,NA,NA,55021,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10747,"7 - Pinneberg (Bundestag 2021 - 2025)",3,NA,"list",NA,NA
147321,"Gereon Bollmann","https://www.abgeordnetenwatch.de/profile/gereon-bollmann","Gereon","Bollmann","m","1953","9","AfD","Jurist",NA,"Richter am Oberlandesgericht (a.D.)","11","10",NA,NA,NA,54096,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gereon-bollmann",NA,NA,NA,55020,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",6.3,NA,"list",NA,NA
150295,"Uwe Witt","https://www.abgeordnetenwatch.de/profile/uwe-witt","Uwe","Witt","m","1959","185","parteilos","Staatl. gepr. Techniker, Dipl.-Personalbetriebswirt (IDB)",NA,"MdB","38","38",NA,NA,NA,54095,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/uwe-witt",NA,NA,NA,55019,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10749,"9 - Ostholstein - Stormarn-Nord (Bundestag 2021 - 2025)",6.8,NA,"list",NA,NA
175542,"Bruno Hönel","https://www.abgeordnetenwatch.de/profile/bruno-hoenel","Bruno","Hönel","m","1996","5","Bündnis 90/Die Grünen","Psychologe (M.Sc.)","Lübeck",NA,"27","27","Bruno Hönel",NA,NA,54094,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bruno-hoenel",NA,NA,NA,55018,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",6,10751,"11 - Lübeck (Bundestag 2021 - 2025)",22.1,NA,"list",53.866444,10.684738
175557,"Denise Loop","https://www.abgeordnetenwatch.de/profile/denise-loop","Denise","Loop","f","1994","5","Bündnis 90/Die Grünen","Sozialarbeiterin",NA,"Angestellte im öffentlichen Dienst","9","9","Loop",NA,NA,54093,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/denise-loop",NA,NA,NA,55017,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",5,10742,"2 - Nordfriesland - Dithmarschen Nord (Bundestag 2021 - 2025)",14.3,NA,"list",NA,NA
78819,"Konstantin von Notz","https://www.abgeordnetenwatch.de/profile/konstantin-von-notz","Konstantin","von Notz","m","1971","5","Bündnis 90/Die Grünen","Jurist","Mölln","MdB","140","139",NA,"Dr.",NA,54092,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/konstantin-von-notz",NA,NA,NA,55016,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10750,"10 - Herzogtum Lauenburg - Stormarn-Süd (Bundestag 2021 - 2025)",17.4,NA,"list",53.62892,10.6880174
120104,"Ingrid Nestle","https://www.abgeordnetenwatch.de/profile/ingrid-nestle","Ingrid","Nestle","f","1977","5","Bündnis 90/Die Grünen","Diplom-Wirtschaftsingenieurin",NA,"MdB","94","93",NA,NA,NA,54091,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingrid-nestle",NA,NA,NA,55015,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10743,"3 - Steinburg - Dithmarschen Süd (Bundestag 2021 - 2025)",12.4,NA,"list",NA,NA
139271,"Luise Amtsberg","https://www.abgeordnetenwatch.de/profile/luise-amtsberg","Luise","Amtsberg","f","1984","5","Bündnis 90/Die Grünen","Islamwissenschaftlerin",NA,"MdB & Beauftragte der Bundesregierung für Menschenrechtspolitik und humanitäre Hilfe","37","36",NA,NA,NA,54090,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/luise-amtsberg",NA,NA,NA,55014,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10745,"5 - Kiel (Bundestag 2021 - 2025)",28.1,NA,"list",NA,NA
175778,"Max Mordhorst","https://www.abgeordnetenwatch.de/profile/max-mordhorst","Max","Mordhorst","m","1996","4","FDP",NA,"Kiel",NA,"23","22",NA,NA,NA,54089,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/max-mordhorst",NA,NA,NA,55013,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10745,"5 - Kiel (Bundestag 2021 - 2025)",7.4,NA,"list",54.3227085,10.135555
118250,"Christine Aschenberg-Dugnus","https://www.abgeordnetenwatch.de/profile/christine-aschenberg-dugnus","Christine","Aschenberg-Dugnus","f","1959","4","FDP",NA,NA,"MdB, Rechtsanwältin","31",NA,NA,NA,NA,54088,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christine-aschenberg-dugnus",NA,NA,NA,55012,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",8,NA,"list",NA,NA
151468,"Gyde Jensen","https://www.abgeordnetenwatch.de/profile/gyde-jensen","Gyde","Jensen","f","1989","4","FDP","Studium Anglistik, Politikwissenschaft und Internationale Politik",NA,"Mitglied des Bundestages","7","7",NA,NA,NA,54087,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gyde-jensen",NA,NA,NA,55011,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",2,10742,"2 - Nordfriesland - Dithmarschen Nord (Bundestag 2021 - 2025)",9.7,NA,"list",NA,NA
122157,"Wolfgang Kubicki","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki","Wolfgang","Kubicki","m","1952","4","FDP","Rechtsanwalt","Strande bei Kiel","MdB, Bundestagsvizepräsident","167","27",NA,NA,NA,54086,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/wolfgang-kubicki",NA,NA,NA,55010,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10743,"3 - Steinburg - Dithmarschen Süd (Bundestag 2021 - 2025)",14.3,NA,"list",54.34373375,10.1753696708942
78978,"Gero Storjohann","https://www.abgeordnetenwatch.de/profile/gero-storjohann","Gero","Storjohann","m","1958","2","CDU","Diplom Betriebswirt (FH)",NA,"MdB","4",NA,NA,NA,NA,54085,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gero-storjohann",NA,"2023-01-29",NA,55009,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",5,10748,"8 - Segeberg - Stormarn-Mitte (Bundestag 2021 - 2025)",27.9,NA,"list",NA,NA
130900,"Petra Nicolaisen","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen","Petra","Nicolaisen","f","1965","2","CDU","Industriekauffrau",NA,"MdB","17","17",NA,NA,NA,54084,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/petra-nicolaisen",NA,NA,NA,55008,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",4,10741,"1 - Flensburg – Schleswig (Bundestag 2021 - 2025)",23.4,NA,"list",NA,NA
79362,"Ingo Gädechens","https://www.abgeordnetenwatch.de/profile/ingo-gaedechens","Ingo","Gädechens","m","1960","2","CDU",NA,NA,"MdB","9","9",NA,NA,NA,54083,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ingo-gaedechens",NA,NA,NA,55007,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",3,10749,"9 - Ostholstein - Stormarn-Nord (Bundestag 2021 - 2025)",30.3,NA,"list",NA,NA
78818,"Johann Wadephul","https://www.abgeordnetenwatch.de/profile/johann-wadephul","Johann","Wadephul","m","1963","2","CDU","Jurist",NA,"Rechtsanwalt/ MdB","32","30",NA,"Dr.",NA,54082,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johann-wadephul",NA,NA,NA,55006,424,"Landesliste Schleswig-Holstein (Bundestag 2021 - 2025)",1,10744,"4 - Rendsburg-Eckernförde (Bundestag 2021 - 2025)",29.7,NA,"list",NA,NA
108605,"Alexander Throm","https://www.abgeordnetenwatch.de/profile/alexander-throm","Alexander","Throm","m","1968","2","CDU","Volljurist",NA,"MdB, Rechtsanwalt","24","20",NA,NA,NA,54081,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-throm",NA,NA,NA,55005,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",13,11007,"267 - Heilbronn (Bundestag 2021 - 2025)",27,NA,"constituency",NA,NA
108738,"Fabian Gramling","https://www.abgeordnetenwatch.de/profile/fabian-gramling","Fabian","Gramling","m","1987","2","CDU","Betriebswirt",NA,"MdB","15","15",NA,NA,NA,54080,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/fabian-gramling",NA,NA,NA,55004,NA,NA,NA,11006,"266 - Neckar-Zaber (Bundestag 2021 - 2025)",30,NA,"constituency",NA,NA
79444,"Steffen Bilger","https://www.abgeordnetenwatch.de/profile/steffen-bilger","Steffen","Bilger","m","1979","2","CDU","Rechtsanwalt",NA,"MdB für den Wahlkreis Ludwigsburg | stellvertretender Vorsitzender der CDU/CSU-Bundestagsfraktion","29","18",NA,NA,NA,54079,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/steffen-bilger",NA,NA,NA,55003,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",4,11005,"265 - Ludwigsburg (Bundestag 2021 - 2025)",29,NA,"constituency",NA,NA
