"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79209,"Karl A. Lamers","https://www.abgeordnetenwatch.de/profile/karl-a-lamers","Karl A.","Lamers","m",1951,2,"CDU","Rechtsanwalt",NA,"MdB",29,29,NA,NA,NA,39313,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/karl-a-lamers",NA,NA,NA,39313,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",10,1631,"274 - Heidelberg (Bundestag 2009-2013)",36.1,NA,NA,49.4093582,8.694724
79208,"Christine Lambrecht","https://www.abgeordnetenwatch.de/profile/christine-lambrecht","Christine","Lambrecht","f",1965,1,"SPD","Juristin",NA,"MdB",94,10,NA,NA,NA,39310,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/christine-lambrecht",NA,NA,NA,39310,61,"Landesliste Hessen (Bundestag 2009-2013)",6,1529,"188 - Bergstraße (Bundestag 2009-2013)",30.9,NA,NA,49.078174,9.5587702
79206,"Günter Lach","https://www.abgeordnetenwatch.de/profile/guenter-lach","Günter","Lach","m",1954,2,"CDU","Werkzeugmacher",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,39306,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/guenter-lach",NA,NA,NA,39306,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",27,272,"52 - Helmstedt - Wolfsburg (Bundestag 2009-2013)",39.4,NA,NA,52.3403445,10.7928768548659
79205,"Caren Lay","https://www.abgeordnetenwatch.de/profile/caren-lay","Caren","Lay","f",1972,8,"DIE LINKE","Dipl.-Soziologin",NA,"MdB",15,15,NA,NA,NA,39304,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/caren-lay",NA,NA,NA,39304,67,"Landesliste Sachsen (Bundestag 2009-2013)",7,1527,"157 - Bautzen I (Bundestag 2009-2013)",25.2,NA,NA,51.2816716,14.2125062882082
79204,"Monika Lazar","https://www.abgeordnetenwatch.de/profile/monika-lazar","Monika","Lazar","f",1967,5,"Bündnis 90/Die Grünen","Bäckerin, Betriebswirtin",NA,"MdB",21,20,NA,NA,NA,39302,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/monika-lazar",NA,NA,NA,39302,67,"Landesliste Sachsen (Bundestag 2009-2013)",1,783,"154 - Leipzig II (Bundestag 2009-2013)",12.2,NA,NA,51.3158254,12.3979327365778
79203,"Paul Lehrieder","https://www.abgeordnetenwatch.de/profile/paul-lehrieder","Paul","Lehrieder","m",1959,3,"CSU","Rechtsanwalt",NA,"MdB",9,8,NA,NA,NA,39299,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/paul-lehrieder",NA,NA,NA,39299,57,"Landesliste Bayern (Bundestag 2009-2013)",1,1798,"251 - Würzburg (Bundestag 2009-2013)",44,NA,NA,49.79245,9.932966
79202,"Sabine Leidig","https://www.abgeordnetenwatch.de/profile/sabine-leidig","Sabine","Leidig","f",1961,8,"DIE LINKE","Biolaborantin",NA,"MdB",12,9,NA,NA,NA,39296,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/sabine-leidig",NA,NA,NA,39296,61,"Landesliste Hessen (Bundestag 2009-2013)",1,281,"187 - Odenwald (Bundestag 2009-2013)",6.8,NA,NA,49.60876395,9.04435385797228
79200,"Steffen-Claudio Lemme","https://www.abgeordnetenwatch.de/profile/steffen-claudio-lemme","Steffen-Claudio","Lemme","m",1965,1,"SPD","Verwaltungs-Betriebswirt (VWA)",NA,"MdB",NA,NA,NA,NA,NA,39293,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/steffen-claudio-lemme",NA,NA,NA,39293,70,"Landesliste Thüringen (Bundestag 2009-2013)",3,826,"191 - Kyffhäuserkreis-Sömmerda-Weimarer Land (Bundestag 2009-2013)",18.1,NA,NA,NA,NA
79198,"Ralph Lenkert","https://www.abgeordnetenwatch.de/profile/ralph-lenkert","Ralph","Lenkert","m",1967,8,"DIE LINKE","Werkzeugmacher/Techniker für Maschinenbau",NA,"MdB",20,20,NA,NA,NA,39290,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ralph-lenkert",NA,NA,NA,39290,70,"Landesliste Thüringen (Bundestag 2009-2013)",1,742,"194 - Gera - Jena - Saale-Holzland-Kreis (Bundestag 2009-2013)",30.4,NA,NA,50.91716795,11.730814543653
79197,"Stefan Liebich","https://www.abgeordnetenwatch.de/profile/stefan-liebich","Stefan","Liebich","m",1972,8,"DIE LINKE","Diplom-Betriebswirt (FH)",NA,"MdB",61,60,NA,NA,NA,39288,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/stefan-liebich",NA,NA,NA,39288,58,"Landesliste Berlin (Bundestag 2009-2013)",4,1535,"77 - Berlin-Pankow (Bundestag 2009-2013)",28.8,NA,NA,52.5979174,13.435316
79195,"Michael Leutert","https://www.abgeordnetenwatch.de/profile/michael-leutert","Michael","Leutert","m",1974,8,"DIE LINKE","Diplom-Studium Soziologie",NA,"MdB",4,2,NA,NA,NA,39285,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/michael-leutert",NA,NA,NA,39285,67,"Landesliste Sachsen (Bundestag 2009-2013)",6,673,"163 - Chemnitz (Bundestag 2009-2013)",27.9,NA,NA,50.8323531,12.918914
79193,"Tobias Lindner","https://www.abgeordnetenwatch.de/profile/tobias-lindner","Tobias","Lindner","m",1982,5,"Bündnis 90/Die Grünen","Technischer Diplom-Volkswirt",NA,"MdB",35,34,"Dr.",NA,NA,39281,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/tobias-lindner",NA,NA,NA,39281,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",6,1774,"212 - Südpfalz (Bundestag 2009-2013)",8.3,NA,NA,49.1551808,8.13577580073504
79191,"Matthias Lietz","https://www.abgeordnetenwatch.de/profile/matthias-lietz","Matthias","Lietz","m",1953,2,"CDU","Diplom-Ingenieur",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,39278,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/matthias-lietz",NA,NA,NA,39278,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",3,1613,"16 - Greifswald - Demmin - Ostvorpommern (Bundestag 2009-2013)",38,NA,NA,NA,NA
